"3676","2909 Ballard Street, Los Angeles, CA, 90032","Match","Exact","2909 BALLARD ST, LOS ANGELES, CA, 90032","-118.17338,34.07935","141623381","L","06","037","201504","1011"
"5855","1933 Laughlin Park Drive, Los Angeles, CA, 90027","Match","Exact","1933 LAUGHLIN PARK DR, LOS ANGELES, CA, 90027","-118.3051,34.105988","141597265","L","06","037","189300","2009"
"3678","2141 S Bentley Avenue Apt #103, Los Angeles, CA, 90025","Match","Non_Exact","2141 S BENTLEY AVE, LOS ANGELES, CA, 90025","-118.43773,34.041485","141569850","R","06","037","267200","3016"
"5856","4470 W Sunset Blvd #471, Los Angeles, CA, 90027","Match","Exact","4470 SUNSET BLVD, LOS ANGELES, CA, 90027","-118.28668,34.097885","142688701","L","06","037","191302","2005"
"28370","11740 Wilshire Blvd #1Sl, Los Angeles, CA, 90025","Match","Exact","11740 WILSHIRE BLVD, LOS ANGELES, CA, 90025","-118.4613,34.049088","650065218","L","06","037","267404","1000"
"3679","1826 Overland Avenue Unit #8, Los Angeles, CA, 90025","Match","Exact","1826 OVERLAND AVE, LOS ANGELES, CA, 90025","-118.432465,34.051003","141568012","L","06","037","267100","1006"
"4526","11850 Nebraska Avenue, Los Angeles, CA, 90025","Match","Exact","11850 NEBRASKA AVE, LOS ANGELES, CA, 90025","-118.456116,34.03797","141568482","L","06","037","267600","3000"
"5857","1864 Talmadge Street, Los Angeles, CA, 90027","Match","Exact","1864 TALMADGE ST, LOS ANGELES, CA, 90027","-118.28304,34.104816","141597806","R","06","037","195202","3000"
"28371","1911 Selby Avenue, Los Angeles, CA, 90025","Match","Exact","1911 SELBY AVE, LOS ANGELES, CA, 90025","-118.43255,34.04953","141567941","R","06","037","267200","2001"
"6705","2131 S Beverly Glen Blvd #3, Los Angeles, CA, 90025","Match","Non_Exact","2131 S BEVERLY GLEN BLVD, LOS ANGELES, CA, 90025","-118.42149,34.051834","141571393","R","06","037","267100","3006"
"3690","4158 Avalon Blvd, Los Angeles, CA, 90011","Match","Exact","4158 AVALON BLVD, LOS ANGELES, CA, 90011","-118.265236,34.00804","141619897","L","06","037","228320","2001"
"3691","5101 W Sunset Blvd, Los Angeles, CA, 90027","Match","Exact","5101 SUNSET BLVD, LOS ANGELES, CA, 90027","-118.300644,34.09813","141603234","R","06","037","190520","1002"
"3693","12410 Idaho Avenue, Los Angeles, CA, 90025","Match","Exact","12410 IDAHO AVE, LOS ANGELES, CA, 90025","-118.4639,34.03656","141568391","L","06","037","267502","2010"
"4540","11041 Santa Monica Blvd #527, Los Angeles, CA, 90025","Match","Non_Exact","11041 W SANTA MONICA BLVD, LOS ANGELES, CA, 90025","-118.44376,34.047794","241143435","R","06","037","265520","3008"
"5871","12100 Wilshire Blvd Suite #800, Los Angeles, CA, 90025","Match","Exact","12100 WILSHIRE BLVD, LOS ANGELES, CA, 90025","-118.46754,34.044044","141568131","L","06","037","267402","2000"
"4541","4637 Russell Avenue #2, Los Angeles, CA, 90027","Match","Exact","4637 RUSSELL AVE, LOS ANGELES, CA, 90027","-118.29044,34.10451","141597584","R","06","037","189101","2001"
"6720","1737 1/2 N Edgemont Street, Los Angeles, CA, 90027","Match","Exact","1737 N EDGEMONT ST, LOS ANGELES, CA, 90027","-118.296165,34.10262","141597519","L","06","037","189201","1000"
